PART ID,TYPE,MANUFACTURER,YEAR,Qty,PRECIO,SUBTOTAL INVENTORY,ACTIVE
PART2881,transmission,BMW,2015,9.0,84.15,757.35,1.0
PART2882,suspension,Volkswagen,2015,6.0,364.43,2186.58,0.0
PART2883,transmission,Ford,2003,7.0,203.03,1421.21,
PART2884,suspension,BMW,2018,4.0,115.44,461.76,0.0
PART2885,transmission,BMW,2015,6.0,172.2,1033.1999999999998,
PART2886,brake,BMW,2012,5.0,238.59,1192.95,
PART2887,brake,Toyota,2006,3.0,264.66,793.98,
PART2888,engine,Toyota,2010,3.0,315.8,947.4000000000001,1.0
PART2889,brake,Honda,2019,2.0,443.13,886.26,0.0
PART2890,transmission,Mercedes,2019,6.0,242.86,1457.16,0.0
PART2891,brake,Ford,2005,9.0,433.72,3903.4800000000005,
PART2892,brake,Honda,2001,9.0,277.72,2499.4800000000005,0.0
PART2893,suspension,BMW,2019,4.0,482.0,1928.0,0.0
PART2894,tire,Toyota,2000,3.0,429.17,1287.51,
PART2895,battery,Toyota,2003,8.0,241.53,1932.24,1.0
PART2896,suspension,Honda,2013,1.0,75.27,75.27,
PART2897,battery,Ford,2008,7.0,350.0,2450.0,1.0
PART2898,battery,Ford,2016,2.0,390.98,781.96,
PART2899,transmission,BMW,2010,3.0,475.71,1427.1299999999999,1.0
PART2900,transmission,Honda,2009,6.0,441.13,2646.7799999999997,0.0
PART2901,engine,Mercedes,2019,5.0,295.02,1475.1,0.0
PART2902,engine,BMW,2009,1.0,357.6,357.6,0.0
PART2903,battery,Honda,2006,7.0,336.16,2353.1200000000003,1.0
PART2904,suspension,Toyota,2019,3.0,414.6,1243.8000000000002,
PART2905,suspension,Mercedes,2017,5.0,159.71,798.5500000000001,0.0
PART2906,engine,BMW,2000,4.0,220.66,882.64,1.0
PART2907,engine,Volkswagen,2004,1.0,237.11,237.11,
PART2908,battery,Mercedes,2014,5.0,431.1,2155.5,1.0
PART2909,brake,Mercedes,2017,3.0,326.49,979.47,0.0
PART2910,tire,Toyota,2011,1.0,342.5,342.5,
PART2911,suspension,BMW,2020,2.0,238.09,476.18,0.0
PART2912,brake,Audi,2002,7.0,139.87,979.09,0.0
PART2913,transmission,Volkswagen,2005,5.0,154.64,773.1999999999999,1.0
PART2914,suspension,Volkswagen,2021,8.0,53.87,430.96,
PART2915,transmission,BMW,2001,3.0,135.51,406.53,1.0
PART2916,brake,Mercedes,2016,4.0,67.45,269.8,1.0
PART2917,battery,BMW,2004,4.0,166.78,667.12,0.0
PART2918,engine,BMW,2008,6.0,111.83,670.98,0.0
PART2919,brake,Volkswagen,2022,3.0,316.28,948.8399999999999,0.0
PART2920,engine,Toyota,2015,4.0,480.86,1923.44,
PART2921,tire,Audi,2003,8.0,251.17,2009.36,1.0
PART2922,brake,Volkswagen,2003,4.0,448.08,1792.32,0.0
PART2923,battery,Ford,2001,7.0,335.86,2351.02,0.0
PART2924,brake,Mercedes,2014,1.0,58.15,58.15,1.0
PART2925,suspension,Audi,2013,4.0,496.22,1984.88,1.0
PART2926,brake,Audi,2008,4.0,95.27,381.08,1.0
PART2927,tire,Audi,2019,5.0,353.8,1769.0,1.0
PART2928,brake,BMW,2004,3.0,73.65,220.95000000000002,1.0
PART2929,brake,Audi,2022,6.0,362.53,2175.18,0.0
PART2930,engine,Ford,2002,9.0,268.58,2417.22,
PART2931,suspension,Ford,2005,5.0,315.63,1578.15,1.0
PART2932,engine,Ford,2006,3.0,437.4,1312.1999999999998,0.0
PART2933,brake,Audi,2013,4.0,262.06,1048.24,1.0
PART2934,brake,Audi,2020,5.0,394.85,1974.25,1.0
PART2935,tire,Mercedes,2010,3.0,284.15,852.4499999999999,
PART2936,battery,BMW,2013,9.0,173.72,1563.48,0.0
PART2937,suspension,Ford,2003,8.0,312.61,2500.88,
PART2938,engine,Ford,2005,3.0,325.9,977.6999999999999,1.0
PART2939,tire,Toyota,2014,8.0,170.78,1366.24,0.0
PART2940,tire,Audi,2007,2.0,455.85,911.7,0.0
PART2941,transmission,Mercedes,2018,5.0,462.07,2310.35,1.0
PART2942,tire,Volkswagen,2022,2.0,81.02,162.04,0.0
PART2943,suspension,Honda,2007,5.0,325.69,1628.45,1.0
PART2944,transmission,Toyota,2013,6.0,467.54,2805.2400000000002,1.0
PART2945,transmission,Audi,2004,8.0,455.69,3645.52,1.0
PART2946,tire,Volkswagen,2017,9.0,356.32,3206.88,0.0
PART2947,transmission,Audi,2000,6.0,489.54,2937.2400000000002,1.0
PART2948,battery,Audi,2014,8.0,226.97,1815.76,
PART2949,battery,Toyota,2003,6.0,207.09,1242.54,1.0
PART2950,transmission,Audi,2002,5.0,149.41,747.05,0.0
PART2951,battery,Ford,2013,8.0,324.01,2592.08,
PART2952,transmission,Mercedes,2003,4.0,120.43,481.72,
PART2953,brake,Mercedes,2018,9.0,407.49,3667.41,0.0
PART2954,suspension,Toyota,2015,1.0,79.75,79.75,1.0
PART2955,brake,Toyota,2001,9.0,389.11,3501.9900000000002,1.0
PART2956,engine,Toyota,2021,3.0,427.25,1281.75,1.0
PART2957,suspension,Honda,2008,4.0,124.79,499.16,
PART2958,battery,Honda,2001,9.0,271.38,2442.42,0.0
PART2959,engine,BMW,2012,2.0,246.37,492.74,1.0
PART2960,battery,Toyota,2006,5.0,138.47,692.35,
PART2961,battery,BMW,2008,3.0,355.23,1065.69,1.0
PART2962,suspension,BMW,2007,4.0,267.18,1068.72,1.0
PART2963,brake,Honda,2021,6.0,400.91,2405.46,1.0
PART2964,brake,Audi,2007,3.0,168.27,504.81000000000006,0.0
PART2965,engine,Ford,2016,4.0,342.34,1369.36,
PART2966,transmission,Mercedes,2009,8.0,193.49,1547.92,0.0
PART2967,brake,Toyota,2019,3.0,127.27,381.81,
PART2968,battery,Mercedes,2019,1.0,120.96,120.96,
PART2969,engine,Mercedes,2011,3.0,212.53,637.59,
PART2970,transmission,Mercedes,2006,8.0,405.25,3242.0,1.0
PART2971,suspension,Ford,2009,6.0,128.75,772.5,1.0
PART2972,brake,Toyota,2013,8.0,138.47,1107.76,
PART2973,tire,Honda,2009,3.0,215.74,647.22,0.0
PART2974,suspension,Mercedes,2022,9.0,493.92,4445.28,
PART2975,suspension,Honda,2016,9.0,208.15,1873.3500000000001,
PART2976,suspension,Toyota,2002,6.0,441.09,2646.54,
PART2977,engine,Honda,2014,1.0,94.49,94.49,0.0
PART2978,brake,BMW,2020,6.0,395.3,2371.8,1.0
PART2979,brake,Ford,2022,5.0,143.61,718.0500000000001,
PART2980,suspension,Ford,2022,3.0,376.51,1129.53,0.0
PART2981,battery,Toyota,2007,8.0,247.75,1982.0,
PART2982,brake,Mercedes,2016,3.0,443.4,1330.1999999999998,
PART2983,suspension,BMW,2018,4.0,75.62,302.48,0.0
PART2984,battery,Audi,2014,1.0,290.55,290.55,
PART2985,engine,BMW,2021,6.0,481.95,2891.7,1.0
PART2986,engine,Toyota,2012,3.0,393.24,1179.72,0.0
PART2987,tire,Audi,2013,2.0,345.79,691.58,0.0
PART2988,transmission,Volkswagen,2021,7.0,150.47,1053.29,
PART2989,suspension,Honda,2016,1.0,434.14,434.14,1.0
PART2990,engine,Audi,2000,3.0,126.48,379.44,1.0
PART2991,tire,BMW,2000,6.0,86.84,521.04,0.0
PART2992,tire,Audi,2021,6.0,159.36,956.1600000000001,
PART2993,suspension,Toyota,2008,7.0,197.01,1379.07,0.0
PART2994,suspension,Honda,2017,9.0,51.19,460.71,1.0
PART2995,tire,Toyota,2002,2.0,207.73,415.46,1.0
PART2996,tire,Mercedes,2009,7.0,334.25,2339.75,1.0
PART2997,transmission,Honda,2013,5.0,84.99,424.95,1.0
PART2998,brake,Ford,2009,7.0,254.05,1778.3500000000001,
PART2999,engine,Volkswagen,2012,6.0,211.12,1266.72,1.0
PART3000,suspension,Toyota,2018,4.0,50.39,201.56,1.0
PART3001,suspension,Audi,2017,3.0,364.26,1092.78,0.0
PART3002,suspension,Honda,2019,9.0,469.33,4223.97,0.0
PART3003,tire,Ford,2007,6.0,310.51,1863.06,1.0
PART3004,transmission,Mercedes,2019,1.0,457.82,457.82,0.0
PART3005,suspension,Mercedes,2003,3.0,277.8,833.4000000000001,1.0
PART3006,suspension,Toyota,2014,7.0,371.52,2600.64,
PART3007,transmission,Honda,2006,1.0,311.59,311.59,
PART3008,tire,Honda,2004,2.0,317.03,634.06,1.0
PART3009,brake,Ford,2000,6.0,476.95,2861.7,1.0
PART3010,brake,Mercedes,2013,1.0,257.48,257.48,
PART3011,tire,Volkswagen,2005,8.0,417.8,3342.4,1.0
PART3012,battery,BMW,2016,3.0,323.04,969.1200000000001,1.0
PART3013,transmission,Audi,2001,9.0,355.86,3202.7400000000002,1.0
PART3014,suspension,Audi,2022,3.0,189.13,567.39,1.0
PART3015,tire,BMW,2000,4.0,246.51,986.04,
PART3016,transmission,Audi,2013,5.0,136.8,684.0,
PART3017,engine,Mercedes,2003,4.0,429.63,1718.52,1.0
PART3018,tire,Ford,2006,3.0,185.48,556.4399999999999,0.0
PART3019,suspension,Mercedes,2002,6.0,453.43,2720.58,1.0
PART3020,brake,Mercedes,2014,5.0,389.22,1946.1000000000001,1.0
PART3021,battery,Mercedes,2015,9.0,174.09,1566.81,0.0
PART3022,transmission,Honda,2019,5.0,296.91,1484.5500000000002,1.0
PART3023,engine,Toyota,2013,2.0,273.73,547.46,
PART3024,tire,Ford,2001,2.0,204.47,408.94,1.0
PART3025,transmission,Toyota,2001,6.0,96.69,580.14,0.0
PART3026,suspension,BMW,2019,4.0,186.07,744.28,1.0
PART3027,engine,Volkswagen,2006,1.0,81.96,81.96,
PART3028,battery,BMW,2007,4.0,246.6,986.4,1.0
PART3029,tire,Honda,2021,6.0,60.01,360.06,
PART3030,brake,BMW,2003,5.0,162.08,810.4000000000001,
PART3031,battery,Honda,2016,7.0,259.78,1818.4599999999998,0.0
PART3032,engine,Ford,2005,1.0,271.44,271.44,1.0
PART3033,tire,Toyota,2020,9.0,172.62,1553.58,0.0
PART3034,brake,Volkswagen,2021,3.0,248.72,746.16,1.0
PART3035,brake,Honda,2022,6.0,469.77,2818.62,1.0
PART3036,engine,Honda,2007,8.0,327.64,2621.12,1.0
PART3037,transmission,Honda,2006,7.0,138.56,969.9200000000001,
PART3038,suspension,Toyota,2002,3.0,68.58,205.74,
PART3039,engine,Audi,2007,3.0,474.82,1424.46,
PART3040,brake,Mercedes,2007,2.0,487.24,974.48,
PART3041,brake,Mercedes,2018,1.0,307.72,307.72,1.0
PART3042,battery,Mercedes,2003,9.0,90.61,815.49,1.0
PART3043,brake,Ford,2014,9.0,112.62,1013.58,1.0
PART3044,brake,BMW,2015,9.0,185.78,1672.02,
PART3045,tire,Volkswagen,2000,8.0,461.79,3694.32,
PART3046,brake,Audi,2011,8.0,431.64,3453.12,
PART3047,suspension,BMW,2016,9.0,369.05,3321.4500000000003,0.0
PART3048,engine,Honda,2010,1.0,172.88,172.88,
PART3049,battery,Honda,2018,6.0,231.0,1386.0,
PART3050,engine,Volkswagen,2022,3.0,364.25,1092.75,
PART3051,battery,Honda,2013,1.0,261.97,261.97,
PART3052,suspension,Audi,2021,5.0,481.14,2405.7,0.0
PART3053,brake,Volkswagen,2013,9.0,412.9,3716.1,
PART3054,battery,Honda,2019,3.0,125.46,376.38,
PART3055,tire,Audi,2000,4.0,453.87,1815.48,0.0
PART3056,engine,Audi,2014,4.0,172.22,688.88,1.0
PART3057,brake,Audi,2016,6.0,474.94,2849.64,0.0
PART3058,suspension,Mercedes,2008,9.0,452.35,4071.15,0.0
PART3059,transmission,Ford,2000,7.0,196.19,1373.33,
PART3060,suspension,Mercedes,2018,8.0,95.33,762.64,
PART3061,transmission,Mercedes,2000,8.0,161.9,1295.2,
PART3062,transmission,Toyota,2011,8.0,338.83,2710.64,
PART3063,battery,Mercedes,2010,5.0,161.16,805.8,
PART3064,brake,BMW,2007,3.0,441.56,1324.68,0.0
PART3065,engine,Volkswagen,2007,9.0,69.15,622.35,
PART3066,transmission,Volkswagen,2016,6.0,329.77,1978.62,
PART3067,engine,Volkswagen,2006,1.0,417.35,417.35,0.0
PART3068,engine,Mercedes,2016,8.0,495.46,3963.68,1.0
PART3069,brake,Mercedes,2021,1.0,321.71,321.71,1.0
PART3070,transmission,Ford,2022,8.0,118.71,949.68,0.0
PART3071,brake,Volkswagen,2000,7.0,379.89,2659.23,
PART3072,engine,Honda,2011,5.0,177.33,886.6500000000001,1.0
PART3073,brake,Audi,2012,2.0,454.44,908.88,1.0
PART3074,battery,Ford,2008,9.0,244.45,2200.0499999999997,
PART3075,brake,BMW,2022,8.0,292.83,2342.64,0.0
PART3076,suspension,Toyota,2003,5.0,475.85,2379.25,
PART3077,tire,Toyota,2018,4.0,329.95,1319.8,0.0
PART3078,brake,Ford,2007,1.0,153.41,153.41,
PART3079,tire,Mercedes,2003,7.0,64.9,454.30000000000007,0.0
PART3080,transmission,BMW,2004,9.0,454.06,4086.54,
PART3081,transmission,Toyota,2011,9.0,484.82,4363.38,1.0
PART3082,engine,Ford,2011,7.0,364.29,2550.03,1.0
PART3083,tire,Ford,2022,4.0,341.22,1364.88,
PART3084,battery,Ford,2008,8.0,324.04,2592.32,1.0
PART3085,battery,Honda,2001,7.0,126.79,887.5300000000001,
PART3086,brake,Mercedes,2000,8.0,346.93,2775.44,
PART3087,engine,Volkswagen,2004,8.0,413.4,3307.2,
PART3088,brake,Toyota,2022,1.0,415.64,415.64,
PART3089,engine,Audi,2007,2.0,370.43,740.86,
PART3090,brake,Mercedes,2005,5.0,381.07,1905.35,0.0
PART3091,battery,Ford,2009,2.0,56.29,112.58,1.0
PART3092,engine,Toyota,2011,4.0,358.37,1433.48,0.0
PART3093,suspension,Ford,2008,3.0,325.5,976.5,0.0
PART3094,engine,Audi,2018,9.0,415.84,3742.56,
PART3095,transmission,Toyota,2004,4.0,363.62,1454.48,
PART3096,suspension,Ford,2000,9.0,426.23,3836.07,1.0
PART3097,battery,Volkswagen,2009,4.0,333.86,1335.44,
PART3098,tire,Ford,2019,8.0,208.48,1667.84,1.0
PART3099,transmission,Ford,2010,4.0,436.12,1744.48,1.0
PART3100,engine,Honda,2020,6.0,412.48,2474.88,1.0
PART3101,brake,Toyota,2007,6.0,290.2,1741.1999999999998,0.0
PART3102,suspension,Audi,2017,5.0,310.63,1553.15,0.0
PART3103,battery,Mercedes,2007,7.0,308.15,2157.0499999999997,
PART3104,suspension,Volkswagen,2016,9.0,472.05,4248.45,
PART3105,brake,BMW,2022,2.0,312.51,625.02,
PART3106,suspension,Ford,2010,9.0,423.65,3812.85,1.0
PART3107,suspension,Audi,2006,4.0,496.05,1984.2,
PART3108,brake,Honda,2012,5.0,289.46,1447.3,1.0
PART3109,suspension,Honda,2002,1.0,195.2,195.2,1.0
PART3110,brake,Toyota,2006,7.0,356.82,2497.74,
PART3111,engine,Honda,2021,6.0,239.55,1437.3000000000002,0.0
PART3112,engine,Toyota,2014,1.0,298.02,298.02,0.0
PART3113,engine,Honda,2000,5.0,270.2,1351.0,0.0
PART3114,engine,BMW,2006,3.0,146.58,439.74,
PART3115,battery,Honda,2018,8.0,324.53,2596.24,0.0
PART3116,brake,BMW,2015,2.0,427.87,855.74,0.0
PART3117,engine,Volkswagen,2000,1.0,127.85,127.85,1.0
PART3118,brake,Mercedes,2021,1.0,67.17,67.17,1.0
PART3119,battery,Volkswagen,2016,8.0,310.93,2487.44,0.0
PART3120,battery,Volkswagen,2008,9.0,186.01,1674.09,0.0
PART3121,tire,Ford,2018,5.0,232.11,1160.5500000000002,1.0
PART3122,tire,BMW,2022,2.0,105.27,210.54,
PART3123,brake,Mercedes,2010,5.0,496.49,2482.45,0.0
PART3124,brake,Honda,2008,5.0,297.87,1489.35,0.0
PART3125,battery,Ford,2015,3.0,418.86,1256.58,
PART3126,transmission,Volkswagen,2021,4.0,453.94,1815.76,1.0
PART3127,transmission,Ford,2006,7.0,101.08,707.56,1.0
PART3128,tire,Honda,2022,5.0,170.17,850.8499999999999,0.0
PART3129,tire,BMW,2010,9.0,78.02,702.18,
PART3130,tire,Toyota,2009,8.0,107.73,861.84,
PART3131,brake,BMW,2012,4.0,332.85,1331.4,0.0
PART3132,tire,Honda,2017,1.0,310.95,310.95,0.0
PART3133,engine,BMW,2012,2.0,136.72,273.44,1.0
PART3134,suspension,Volkswagen,2020,9.0,352.28,3170.5199999999995,0.0
PART3135,tire,Toyota,2015,1.0,84.49,84.49,0.0
PART3136,battery,Toyota,2021,2.0,235.62,471.24,0.0
PART3137,engine,Mercedes,2017,6.0,291.19,1747.1399999999999,
PART3138,brake,Audi,2008,8.0,121.01,968.08,1.0
PART3139,suspension,Toyota,2010,9.0,374.55,3370.9500000000003,0.0
PART3140,battery,Honda,2004,3.0,67.04,201.12,1.0
PART3141,transmission,Toyota,2017,5.0,398.89,1994.4499999999998,1.0
PART3142,transmission,BMW,2014,4.0,105.6,422.4,0.0
PART3143,suspension,Ford,2011,4.0,356.35,1425.4,
PART3144,suspension,Mercedes,2020,9.0,385.63,3470.67,0.0
PART3145,tire,Honda,2013,3.0,58.09,174.27,1.0
PART3146,engine,Toyota,2017,2.0,359.8,719.6,0.0
PART3147,transmission,Ford,2006,8.0,291.72,2333.76,1.0
PART3148,suspension,Honda,2019,2.0,327.92,655.84,1.0
PART3149,transmission,BMW,2021,2.0,373.99,747.98,
PART3150,brake,Volkswagen,2004,3.0,279.81,839.4300000000001,
PART3151,suspension,Mercedes,2004,6.0,217.6,1305.6,1.0
PART3152,transmission,Volkswagen,2000,5.0,498.2,2491.0,0.0
PART3153,engine,Mercedes,2012,6.0,288.61,1731.66,0.0
PART3154,engine,Toyota,2003,6.0,121.57,729.42,1.0
PART3155,brake,Ford,2010,6.0,244.34,1466.04,0.0
PART3156,brake,Ford,2013,4.0,132.29,529.16,0.0
PART3157,brake,Honda,2000,2.0,108.18,216.36,1.0
PART3158,brake,Ford,2012,6.0,132.15,792.9000000000001,1.0
PART3159,suspension,Ford,2002,8.0,142.29,1138.32,0.0
PART3160,battery,Honda,2015,8.0,123.1,984.8,1.0
PART3161,brake,Volkswagen,2004,8.0,183.72,1469.76,
PART3162,transmission,Audi,2002,3.0,340.41,1021.23,0.0
PART3163,transmission,Volkswagen,2015,8.0,116.59,932.72,1.0
PART3164,tire,Ford,2012,5.0,166.23,831.15,1.0
PART3165,transmission,Volkswagen,2019,6.0,60.12,360.71999999999997,
PART3166,transmission,Audi,2009,5.0,314.61,1573.0500000000002,
PART3167,brake,BMW,2016,9.0,199.86,1798.7400000000002,0.0
PART3168,brake,Ford,2004,9.0,279.74,2517.66,1.0
PART3169,brake,Honda,2017,6.0,133.06,798.36,1.0
PART3170,engine,Volkswagen,2007,3.0,87.51,262.53000000000003,1.0
PART3171,suspension,Toyota,2016,6.0,474.31,2845.86,0.0
PART3172,transmission,Volkswagen,2000,6.0,365.29,2191.7400000000002,1.0
PART3173,brake,Audi,2013,1.0,364.89,364.89,1.0
PART3174,brake,Toyota,2003,2.0,204.28,408.56,
PART3175,battery,Mercedes,2002,9.0,312.27,2810.43,0.0
PART3176,engine,Volkswagen,2010,4.0,76.97,307.88,
PART3177,transmission,Ford,2011,8.0,132.11,1056.88,
PART3178,battery,Toyota,2002,6.0,233.48,1400.8799999999999,0.0
PART3179,suspension,Honda,2021,7.0,470.5,3293.5,1.0
PART3180,suspension,Honda,2002,9.0,174.75,1572.75,1.0
PART3181,suspension,Ford,2015,9.0,248.03,2232.27,1.0
PART3182,battery,Ford,2009,5.0,408.45,2042.25,1.0
PART3183,engine,BMW,2014,1.0,156.42,156.42,0.0
PART3184,engine,Toyota,2001,7.0,168.36,1178.52,1.0
PART3185,suspension,Audi,2007,6.0,392.4,2354.3999999999996,
PART3186,brake,Ford,2014,5.0,95.26,476.3,
PART3187,transmission,Mercedes,2012,3.0,493.95,1481.85,
PART3188,tire,Mercedes,2012,3.0,204.34,613.02,1.0
PART3189,tire,Ford,2021,9.0,211.47,1903.23,
PART3190,suspension,BMW,2002,8.0,68.9,551.2,1.0
PART3191,tire,Honda,2006,3.0,81.06,243.18,1.0
PART3192,battery,BMW,2003,7.0,422.91,2960.3700000000003,0.0
PART3193,transmission,Volkswagen,2015,9.0,247.04,2223.36,
PART3194,battery,Audi,2004,5.0,425.44,2127.2,
PART3195,tire,Mercedes,2009,2.0,425.77,851.54,1.0
PART3196,engine,Mercedes,2004,1.0,90.56,90.56,1.0
PART3197,engine,Audi,2004,3.0,97.72,293.15999999999997,
PART3198,engine,Ford,2007,5.0,213.19,1065.95,0.0
PART3199,battery,BMW,2018,4.0,231.53,926.12,
PART3200,engine,BMW,2011,5.0,431.34,2156.7,1.0
PART3201,brake,Toyota,2000,3.0,298.06,894.1800000000001,0.0
PART3202,battery,Ford,2007,2.0,390.0,780.0,0.0
PART3203,suspension,Toyota,2008,1.0,364.77,364.77,1.0
PART3204,battery,Toyota,2009,8.0,302.04,2416.32,0.0
PART3205,brake,Toyota,2004,8.0,351.43,2811.44,
PART3206,transmission,Volkswagen,2001,1.0,480.65,480.65,1.0
PART3207,engine,Volkswagen,2019,5.0,465.73,2328.65,1.0
PART3208,tire,Toyota,2006,1.0,198.85,198.85,
PART3209,transmission,Toyota,2015,7.0,227.15,1590.05,0.0
PART3210,transmission,Ford,2009,7.0,269.43,1886.01,1.0
PART3211,engine,Volkswagen,2004,1.0,419.63,419.63,
PART3212,engine,Audi,2009,6.0,230.41,1382.46,1.0
PART3213,engine,Toyota,2009,2.0,329.77,659.54,0.0
PART3214,engine,Mercedes,2022,9.0,86.64,779.76,
PART3215,battery,Volkswagen,2012,2.0,278.46,556.92,
PART3216,suspension,Audi,2009,9.0,336.62,3029.58,1.0
PART3217,brake,Volkswagen,2004,6.0,120.96,725.76,
PART3218,brake,BMW,2001,3.0,80.51,241.53000000000003,1.0
PART3219,battery,Audi,2011,9.0,432.57,3893.13,1.0
PART3220,suspension,BMW,2008,7.0,365.98,2561.86,1.0
PART3221,tire,Mercedes,2016,6.0,76.61,459.65999999999997,0.0
PART3222,battery,Honda,2014,9.0,326.28,2936.5199999999995,1.0
PART3223,battery,Volkswagen,2021,7.0,439.45,3076.15,0.0
PART3224,engine,Ford,2013,6.0,257.16,1542.96,1.0
PART3225,tire,BMW,2003,8.0,256.84,2054.72,0.0
PART3226,tire,Toyota,2008,7.0,203.35,1423.45,0.0
PART3227,tire,Mercedes,2020,5.0,125.05,625.25,0.0
PART3228,battery,Honda,2011,8.0,56.5,452.0,0.0
PART3229,transmission,Toyota,2009,4.0,287.42,1149.68,0.0
PART3230,tire,Honda,2015,1.0,378.77,378.77,1.0
PART3231,engine,Toyota,2016,7.0,69.48,486.36,1.0
PART3232,brake,Honda,2000,7.0,64.67,452.69,1.0
PART3233,battery,Volkswagen,2019,6.0,245.96,1475.76,
PART3234,brake,Audi,2002,2.0,482.89,965.78,0.0
PART3235,brake,Mercedes,2021,3.0,457.29,1371.8700000000001,0.0
PART3236,tire,Mercedes,2011,9.0,385.49,3469.41,
PART3237,transmission,Audi,2000,5.0,383.37,1916.85,
PART3238,battery,Toyota,2018,6.0,451.21,2707.2599999999998,0.0
PART3239,brake,Honda,2012,2.0,270.32,540.64,
PART3240,brake,Audi,2000,8.0,184.24,1473.92,1.0
PART3241,transmission,Toyota,2000,2.0,115.5,231.0,0.0
PART3242,brake,BMW,2019,5.0,152.28,761.4,
PART3243,battery,Mercedes,2022,3.0,397.63,1192.8899999999999,
PART3244,brake,Ford,2001,1.0,321.07,321.07,1.0
PART3245,suspension,Honda,2021,1.0,332.07,332.07,
PART3246,transmission,Audi,2012,5.0,362.16,1810.8000000000002,0.0
PART3247,brake,BMW,2007,7.0,162.05,1134.3500000000001,0.0
PART3248,tire,BMW,2021,2.0,278.15,556.3,
PART3249,brake,Volkswagen,2016,8.0,366.7,2933.6,0.0
PART3250,brake,Toyota,2003,3.0,391.34,1174.02,
PART3251,suspension,Audi,2017,3.0,252.66,757.98,0.0
PART3252,tire,Mercedes,2013,8.0,245.7,1965.6,
PART3253,battery,Toyota,2005,3.0,296.76,890.28,1.0
PART3254,brake,Audi,2010,5.0,392.57,1962.85,1.0
PART3255,engine,Honda,2008,8.0,248.76,1990.08,0.0
PART3256,brake,BMW,2018,9.0,188.57,1697.1299999999999,
PART3257,engine,Ford,2000,9.0,191.25,1721.25,1.0
PART3258,battery,Audi,2003,4.0,469.33,1877.32,0.0
PART3259,engine,Mercedes,2012,3.0,238.72,716.16,1.0
PART3260,engine,Volkswagen,2020,7.0,175.02,1225.14,0.0
PART3261,engine,Volkswagen,2013,7.0,76.96,538.7199999999999,
PART3262,suspension,Honda,2012,4.0,248.95,995.8,1.0
PART3263,battery,Ford,2012,6.0,220.63,1323.78,
PART3264,tire,BMW,2015,2.0,147.63,295.26,0.0
PART3265,battery,Mercedes,2008,5.0,171.15,855.75,
PART3266,tire,BMW,2006,7.0,140.35,982.4499999999999,1.0
PART3267,tire,Toyota,2011,2.0,169.29,338.58,0.0
PART3268,brake,Honda,2010,1.0,246.09,246.09,1.0
PART3269,suspension,Toyota,2002,7.0,395.7,2769.9,1.0
PART3270,brake,BMW,2011,1.0,204.47,204.47,
PART3271,brake,Mercedes,2020,3.0,216.51,649.53,
PART3272,transmission,Mercedes,2007,7.0,180.42,1262.9399999999998,1.0
PART3273,brake,Honda,2007,5.0,498.67,2493.35,1.0
PART3274,battery,BMW,2009,9.0,203.48,1831.32,0.0
PART3275,engine,Honda,2017,1.0,316.77,316.77,
PART3276,engine,Mercedes,2007,5.0,288.57,1442.85,1.0
PART3277,transmission,Volkswagen,2020,3.0,237.08,711.24,1.0
PART3278,transmission,Honda,2011,1.0,81.91,81.91,0.0
PART3279,battery,Mercedes,2007,5.0,464.48,2322.4,
PART3280,suspension,Volkswagen,2020,5.0,439.75,2198.75,1.0
PART3281,suspension,Honda,2000,4.0,126.17,504.68,1.0
PART3282,brake,Honda,2013,1.0,178.65,178.65,0.0
PART3283,suspension,Toyota,2009,9.0,350.35,3153.15,0.0
PART3284,brake,Audi,2014,8.0,445.36,3562.88,0.0
PART3285,transmission,Toyota,2012,1.0,477.03,477.03,0.0
PART3286,transmission,BMW,2005,9.0,52.55,472.95,
PART3287,tire,Toyota,2017,6.0,316.54,1899.2400000000002,0.0
PART3288,transmission,Mercedes,2019,6.0,456.21,2737.2599999999998,1.0
PART3289,engine,Honda,2005,2.0,405.93,811.86,0.0
PART3290,transmission,Honda,2018,4.0,62.12,248.48,1.0
PART3291,engine,Mercedes,2004,6.0,482.62,2895.7200000000003,1.0
PART3292,tire,Ford,2014,3.0,417.9,1253.6999999999998,
PART3293,battery,Ford,2012,2.0,499.33,998.66,
PART3294,brake,Ford,2021,5.0,330.31,1651.55,0.0
PART3295,brake,Volkswagen,2012,6.0,439.29,2635.7400000000002,1.0
PART3296,tire,BMW,2007,4.0,206.05,824.2,0.0
PART3297,suspension,BMW,2018,5.0,51.68,258.4,0.0
PART3298,battery,Volkswagen,2005,5.0,120.14,600.7,0.0
PART3299,suspension,BMW,2013,3.0,252.14,756.42,0.0
PART3300,engine,BMW,2013,4.0,280.05,1120.2,
PART3301,engine,Toyota,2007,9.0,149.72,1347.48,0.0
PART3302,engine,Ford,2014,9.0,329.15,2962.35,
PART3303,engine,Mercedes,2008,6.0,274.11,1644.66,
PART3304,engine,Honda,2009,3.0,318.89,956.67,1.0
PART3305,transmission,BMW,2006,5.0,447.49,2237.45,0.0
PART3306,tire,BMW,2018,2.0,414.28,828.56,1.0
PART3307,transmission,Toyota,2013,8.0,190.48,1523.84,0.0
PART3308,brake,BMW,2010,3.0,371.76,1115.28,
PART3309,tire,Audi,2022,4.0,427.45,1709.8,1.0
PART3310,engine,Honda,2013,5.0,51.75,258.75,1.0
